0,1,2,3,label
7.9483805,-11.63084,-2.9104838,-8.132403,0
-11.388971,-9.580748,-73.02977,29.713337,3
-4.349537,1.5113217,12.453065,-21.741623,2
-8.768236,4.425972,-3.162664,-0.6015248,1
-12.839099,-0.9236016,1.0959598,-3.44632,2
-11.856635,-11.878249,-9.485366,10.428125,3
-3.187808,-4.8077955,-10.939129,-0.5885384,0
13.920679,-8.438687,-4.096858,-19.461437,0
-5.273708,5.4156547,-6.4436054,-3.270832,1
-3.3563888,-2.5911798,2.311737,-8.087966,2
3.0121667,-28.01986,-14.960679,13.415232,3
-5.160165,-32.46631,-19.227135,20.88773,3
-3.1308713,5.3531,-1.2074556,-11.327325,1
2.5962565,-4.166646,-2.1062937,-6.726854,0
-6.119426,-3.9698095,-9.086472,3.9680073,3
-8.964892,0.12154639,-14.567009,7.913776,3
-47.85849,-12.281497,-37.405396,26.747282,3
4.2511597,-6.069119,-5.196943,-7.0890465,0
-3.073267,-1.4108083,-2.3130276,-2.8047984,1
-3.6176398,4.8900785,-7.8645563,-5.6378517,1
-2.6964138,-3.6720638,5.018842,-4.2684937,2
-10.229674,4.3668575,-9.490225,-0.74547225,1
-8.205967,23.818586,-23.569405,-154.97737,1
-5.3728304,-3.3056898,-6.9517097,5.016411,3
-2.1418579,1.7980858,0.046377987,-10.120552,1
-10.944257,-1.0788565,-3.2602813,4.946974,3
-74.00977,17.88902,-54.85979,15.448572,3
-8.624845,0.6364255,3.3128674,-8.892394,2
-7.908218,0.20196265,6.6909814,-20.47503,2
-6.414529,1.133753,-20.105574,7.0910554,3
-8.603356,2.797233,8.110425,-13.228575,2
-8.762887,-3.0132647,-4.2743936,8.698422,3
-97.433495,-68.50778,5.143345,89.72307,3
13.82145,0.4153641,-10.863113,-20.510702,0
-1.4645728,-6.3003283,5.6674566,-6.159578,2
-8.942507,-3.0230951,13.60659,-11.688287,2
-6.918051,-2.1461642,-7.350523,3.8049326,3
-4.7074203,-1.1062852,-3.8159628,4.5532756,3
-6.0251713,7.783502,-5.187571,-11.663659,1
-8.362348,-0.79018515,-14.165784,7.0083804,3
-18.887575,-34.071938,-21.163595,20.39172,3
-10.778173,7.5829797,-14.846854,1.21524,1
-2.2615871,-0.25555566,7.053219,-12.606397,2
-6.1808977,-2.466087,7.7903323,-10.317083,2
-0.7246887,-3.2335975,-4.471426,-6.3963814,0
-9.490688,-2.4524598,-4.936273,5.5319104,3
-97.254555,69.87076,-69.49581,-115.07409,1
-6.004936,-6.6899357,5.3644753,-1.5899794,2
-9.009807,-4.361137,-19.816011,5.6833034,3
-3.4089813,-9.319607,10.557927,-8.2652235,2
-4.8286166,-2.3349347,4.9899797,-4.708386,2
-2.4225087,3.488546,-7.3034506,-4.230417,1
-4.872866,0.63314676,-16.40637,-11.529323,1
-5.8557215,-7.470821,-18.43593,7.618072,3
-10.02027,-3.480125,-4.7085104,7.5202656,3
-0.84981704,-5.960558,6.781986,-8.547895,2
-9.239714,4.357293,1.5287466,-6.629045,1
-32.112843,10.943445,-39.228245,-5.2368584,1
-2.8150468,2.0702434,-3.6933622,-3.6559927,1
-4.281973,-5.823494,-2.0543268,2.53989,3
-9.178753,4.543852,1.7662114,-7.661152,1
35.498684,-33.728146,-24.089869,-14.814841,0
15.231393,6.5902333,-19.713182,-37.60254,0
14.50543,-7.042605,-5.5153666,-17.325872,0
1.6583121,-2.7832022,-10.254308,-9.5033245,0
-10.250192,-0.86887836,-23.383026,10.682039,3
-4.9883995,7.449255,-19.90594,-3.7262304,1
11.602251,-9.105925,-13.337217,-10.8982935,0
4.2889752,-3.9604404,-5.8576903,-13.506909,0
-59.404293,-57.6189,4.440937,33.389595,3
4.907776,-3.8576083,-4.056404,-6.2703366,0
7.8896446,-9.481138,-4.350654,-44.33397,0
35.445164,18.572092,-42.30623,-89.06863,0
-87.20482,8.729682,-76.75844,24.736483,3
-2.7656333,-0.8184191,3.7863414,-8.173136,2
3.6321592,-5.5433517,-4.4729996,-1.6055366,0
-0.19252157,-8.5775,11.385038,-11.50474,2
-3.2750692,3.3595982,-4.8939886,-9.265866,1
-91.23227,71.08355,-24.031029,-96.75437,1
2.396653,-5.4007807,-1.5357177,-8.161039,0
-6.8620014,-7.531115,11.611921,-5.8404527,2
1.2900032,-6.103562,-2.0019038,-3.2577353,0
-10.999441,7.9772754,-24.32512,-9.033839,1
-6.7626147,-0.30232334,-14.122016,6.641927,3
-7.684255,12.016817,-5.8116546,-32.231697,1
-49.5506,6.6815057,-30.966602,9.720564,3
1.7237738,-2.0411093,-8.857626,-4.0205183,0
-4.245469,-7.0152836,9.344314,-10.581122,2
3.4056115,-1.7602361,-11.235786,-14.759666,0
-7.8150434,-3.184173,11.530029,-24.244675,2
-5.143664,-3.4079165,-11.810986,4.1686893,3
-9.566841,-3.790053,5.715337,-3.6142979,2
-13.338537,-6.5832186,7.5405354,-5.6349845,2
-0.36682045,-4.4685106,6.9080853,-8.191059,2
-9.057458,5.2875924,-11.63205,-3.6876175,1
0.6982248,-4.3014846,-1.882979,-5.100934,1
-4.3355246,0.79566205,13.455498,-21.310513,2
-2.5411344,-3.8831844,8.906712,-10.250276,2
-4.359349,-6.164145,4.015167,1.4235525,2
-2.2191384,3.926635,-7.9743557,-2.3159876,1
2.2315764,-1.7191954,-6.3245697,-3.7743828,0
-9.526639,-4.897407,-15.576148,4.786076,3
-7.2548504,-9.989905,-17.198551,10.431959,3
3.4084384,-8.31849,-5.334503,-2.1272454,0
1.1869068,-2.6952999,-3.0822053,-6.43792,0
-11.158147,5.8491044,-0.37668496,-6.2015533,1
-5.812032,10.557343,-4.7077293,-24.124775,1
-13.198376,-3.1846275,-2.1752148,7.5044627,3
-4.830029,-1.1664126,-7.1364617,3.1156056,3
-5.7044706,-4.5505195,6.7423162,-13.249973,2
-8.812209,-2.386955,12.0237665,-24.780499,2
-7.047607,-6.118169,7.477293,-2.3616962,2
-12.720186,7.2902517,-14.495216,-2.1971803,1
-1.270062,-3.5710707,4.8659315,-5.0963497,2
-5.82277,-5.7284284,-2.8999188,3.5415654,3
4.9750896,-3.874626,-3.3819816,-11.514172,0
-1.4396896,10.4137335,-8.38592,-15.688528,1
-8.386761,-1.1506672,7.657507,-16.181313,2
31.66389,-21.167837,-37.502453,-28.438223,0
-20.628225,70.7916,-68.976006,-107.00537,1
-1.4197415,-6.1144543,-4.235614,4.587022,3
1.7379217,-1.4726424,-4.634697,-2.6911933,0
-9.439734,-2.966096,-19.335154,5.9868045,3
-4.8293185,-2.30718,-6.908114,3.81884,3
-4.7503967,-2.6642952,-12.197413,2.7282312,3
2.6900527,-4.4755793,-4.5145683,-3.9379244,0
6.4383235,-9.071494,-1.6873169,-45.12141,0
-13.287365,-24.11046,-14.080207,17.149782,3
-44.710777,0.8390288,-20.952002,9.121814,3
0.07989195,-22.856735,-11.995305,13.443084,3
-8.991822,-2.118026,7.4423904,-5.2327724,2
-15.038042,10.940034,-15.800087,2.7836652,1
-5.061117,5.7726283,-5.45488,-8.376648,1
5.373397,-3.7393184,-5.828677,-5.9094276,0
0.77428967,-2.0310683,-5.281607,-6.0748963,0
3.8035488,-7.456542,-1.9168684,-6.922844,0
-1.1141057,-5.326645,-12.64739,-3.6239388,0
-10.701154,1.1257426,-6.916664,4.368776,3
-2.6004078,3.8562014,-7.567862,-6.068496,1
-10.055219,-4.6034822,27.583384,-32.26841,2
1.9966506,6.180387,-9.529372,-12.954213,1
-7.5118527,1.0381187,-8.324098,1.248394,3
3.111423,-3.4846718,-4.3325324,-11.0391865,0
6.420585,-0.21983516,-1.5390244,-17.95259,0
-0.1193039,-3.6636827,6.238163,-19.365963,2
-6.028042,2.4638898,-2.272983,-3.563734,1
-13.650949,13.408741,-1.8659999,-22.08472,1
-1.3445544,-0.5277827,-4.130976,-6.794993,0
2.5539074,-3.8602295,-10.058283,-2.8380077,0
2.7417345,-3.1426399,-9.495626,-2.733976,0
-8.86163,-15.069263,3.3020325,1.0598295,2
-12.856758,11.445069,-26.288805,3.074381,1
-7.1361647,-11.533255,-19.347477,11.351271,3
-9.25273,3.0674098,4.4075756,-11.706589,2
-10.6588,-35.641354,-39.859158,28.142685,3
-22.255642,-63.437614,-31.414509,26.322174,3
-6.785092,-6.0484037,-14.783143,2.8393903,3
-9.092843,-2.370794,21.991932,-33.103424,2
-1.5541795,-6.1375875,11.129998,-17.379738,2
-7.2237644,-4.126516,-13.721594,11.873822,3
-6.5274205,-4.9252863,7.1791353,-3.1415892,2
2.1742632,-5.9255695,-0.9404985,-5.39132,0
-6.567449,-3.9999228,-4.385025,3.5315518,3
-4.4300537,2.5477033,-7.094934,-1.5750762,1
-32.849262,-1.2908064,-3.6593235,-15.767123,2
-7.765149,-7.2822876,-66.102234,21.50533,3
-2.0830371,-1.1527746,-5.101794,-7.0905037,1
4.5932946,-2.5613132,-9.592708,-2.5721135,0
4.66643,-1.9674608,-2.3850243,-7.504302,0
3.6594179,-2.1976418,-4.8465886,-2.2650092,0
-3.0685008,-1.3904386,0.5812586,-4.797736,2
-16.136488,0.6403967,15.71556,-52.863583,2
18.694489,-39.91134,-16.06813,3.0803912,0
6.2223015,2.0546236,-17.098335,-22.73447,0
-2.8321424,-7.791115,4.9287353,-5.869306,2
-79.247696,0.73160785,-19.313133,14.823552,3
-10.892098,-2.9023933,5.5129466,-13.563646,2
3.9469016,-8.7702675,-5.076016,-9.584515,0
28.934755,-0.7463491,-21.152237,-64.99938,0
-8.209201,-6.265799,11.002738,-35.742905,2
-11.473752,6.3315477,0.23172408,-7.140425,1
-7.727573,-2.2475584,-2.373678,4.408656,3
-6.443598,9.1882715,1.5943732,-22.027647,1
-4.999777,-2.2855952,7.4588795,-10.378378,2
-9.742114,-3.643714,-7.33462,7.8759475,3
-6.298782,2.3777165,-0.24859506,-11.260392,1
-0.6118649,-7.7558236,14.372538,-22.192728,2
-7.7930775,-12.0270195,-7.2037773,8.699404,3
-3.066274,1.1091646,1.8794848,-7.8263297,1
-11.692251,11.617772,-23.161598,-15.178861,1
3.966858,-5.4362545,-3.09278,-6.6072426,0
-53.881138,84.845795,-51.437447,-191.00798,1
-4.604016,2.4152431,-3.1431212,-2.83233,1
-5.8446555,5.663344,-4.567738,-10.261273,1
4.449703,-6.2296085,-5.936949,-7.5154347,0
-2.0894551,-1.5742402,4.540884,-6.9376006,2
-7.0669727,-3.41935,-4.35303,4.9838805,3
-12.839344,-5.7285457,2.1550486,6.356713,3
-5.4623194,2.7483966,-9.453093,-0.68595386,1
-6.4643035,-2.1799319,-11.766119,5.8054566,3
-1.2985549,-5.2380075,3.9187727,-7.5280676,2
3.393404,-2.4051404,-6.1363516,-1.6966739,0
-2.6409984,-3.9529417,8.819761,-10.673904,2
-4.1784825,3.437339,-4.38446,-5.190813,1
6.9580398,-8.93605,-4.8674474,-7.437613,0
-4.459459,-6.838883,8.722101,-6.320689,2
1.834908,-5.6980715,1.38059,-5.6985474,0
-3.3423707,-3.258875,-13.590228,4.5596585,3
3.251208,-4.620918,-4.3336315,-4.544455,0
-0.35916585,-9.237409,11.915406,-12.167,2
-0.7503433,-16.900267,-14.571508,6.837562,3
-26.422924,16.871782,-25.11729,-27.842028,1
-8.857322,-8.863555,14.076207,-6.738297,2
-139.64105,162.09447,-82.84331,-173.71977,1
-2.3696618,-2.0737607,-5.1361094,4.6481543,3
-14.585502,2.5411549,17.890255,-21.887836,2
1.1833591,-4.9033556,-11.809347,-2.4927428,0
-6.919216,9.548808,-3.691711,-17.746304,1
-23.349604,-12.296669,8.929463,-0.47190905,2
-26.012802,24.409372,-22.375525,-26.782198,1
-6.9895587,3.308144,-2.7821133,-3.0845647,1
4.4584985,-10.044561,0.96597946,-6.43395,0
-17.865187,-7.5790935,16.169138,-12.876484,2
-10.227038,-5.331089,8.374637,-15.05038,2
9.040179,-2.1506581,-3.0774794,-14.694252,0
2.7773993,-5.071733,-2.8472204,-6.738706,0
-12.885151,-1.958101,-9.119167,8.29275,3
-9.262726,6.5788436,-6.8513756,-1.7285516,1
-7.7743354,-10.834211,-85.568344,27.918339,3
-4.455498,-4.7038774,-1.3673012,-0.9127479,3
-26.789637,-11.262356,17.147453,-25.649675,2
-4.568353,1.7456226,0.17631903,-6.2858334,1
-6.6323824,-3.068492,13.994767,-34.394764,2
-2.4287791,2.4761317,-6.6778173,-3.5524046,1
-9.037638,-8.136045,-8.389461,5.920092,3
-11.179963,7.2106953,-14.488956,-0.70569915,1
-5.153349,-11.069565,11.47842,-6.3264275,2
-8.286298,-4.9745793,2.5839837,-1.6028606,2
7.0575943,0.5361547,-5.475024,-10.963008,0
21.818457,12.083058,-17.312088,-54.469948,1
-8.275187,8.759487,1.0606623,-20.378464,1
5.962221,-0.7096185,0.31781387,-17.64847,0
-6.2331023,-2.6724544,-14.069706,6.533565,3
-9.474927,-9.4220705,-61.765984,21.900377,3
-2.5714633,1.5803713,-4.650809,-3.6161442,1
14.797253,1.8541234,-12.582962,-22.087044,0
-4.8839784,-5.499601,5.11006,-2.6137,2
5.0161977,-4.508268,0.37468815,-7.343367,0
-2.8063893,-5.3989096,-10.627991,2.8045352,3
4.4531593,-7.1207967,0.25352865,-6.8083715,0
13.153689,1.1759801,-16.444101,-26.075544,0
1.604528,-1.242112,-6.814154,-0.3783368,0
1.5177462,-7.70548,-0.08967043,-5.0983615,0
2.9081218,-1.0912644,-2.388469,-10.792325,0
-12.221735,-1.5401613,11.664386,-24.990572,2
-6.550352,-3.5065794,8.696001,-10.046195,2
-2.8990464,-11.9230995,-17.445715,11.246523,3
4.0906487,-5.149075,-3.9790983,-13.325097,0
3.2970877,-4.721588,-1.1736653,-5.2932377,0
3.769733,-2.7044427,-9.266649,-4.2618527,0
-0.09268415,-7.23722,28.114487,-93.53186,2
6.4835587,-2.2257318,-1.2725612,-10.440665,0
-12.019446,5.619362,0.9696357,-4.0736136,1
-18.45568,-7.001824,15.978509,-16.416258,2
-0.38115245,-4.415078,-8.020797,-4.304321,0
-2.7291644,-3.355417,-1.345714,-5.8292584,1
-15.634447,6.9898314,-11.50695,3.9293313,1
-9.36285,8.769829,-12.249902,-3.7312334,1
-7.8604064,-4.584751,9.294665,-5.345128,2
-11.457416,-1.7705995,-1.8151197,4.0047083,3
-8.444833,-4.044983,11.621637,-13.330189,2
-36.134403,-8.447172,15.808592,-14.121022,2
-5.580811,-5.372952,-3.7885525,3.7994153,3
10.228975,-17.5362,-37.802162,-3.7433276,0
-8.931195,-2.7460918,-8.181563,5.135884,3
15.244629,-30.367664,-32.671318,-25.527908,0
-9.811091,-4.3066897,11.203318,-3.3693001,2
-4.084943,1.438817,-0.26714736,-8.66937,1
-235.82593,113.03015,8.0700445,-109.14985,1
-4.477005,1.5101241,-1.8023322,-5.397401,1
-13.621398,-19.522713,17.383165,-5.84049,2
-310.52414,149.3402,10.574854,-152.9542,1
-6.6544127,-4.6181064,-15.395955,11.401803,3
-3.9822714,-3.069285,-5.304826,2.6704495,3
-26.607239,-10.711064,33.884808,-28.855682,2
-44.546593,-16.615078,-2.1039596,18.898777,3
5.6763444,-2.3693192,-1.7636603,-19.236603,1
-10.635838,-26.193703,-12.741826,13.181411,3
-18.863806,13.856275,-16.611334,4.1813893,1
6.0443764,-7.012951,-4.9596477,-7.9539495,0
-108.54178,120.722946,-24.422089,-367.6405,1
-9.314867,-4.426316,1.8771666,-6.027095,2
-4.843035,-2.0632646,9.057577,-13.478544,2
1.2170103,-7.4588895,-3.1366017,-2.4866827,0
-3.3893445,-2.2304564,-3.2155042,1.8702567,3
-9.670641,3.9220297,-3.5839326,0.08812815,1
-45.062527,0.21348199,-23.925728,13.926974,3
-8.00777,11.1773405,-3.72903,-20.895596,1
7.613648,-16.290543,32.19829,-126.18027,2
-9.158539,-0.33369786,-9.1495905,3.6689203,3
1.1646742,-5.3149385,-7.2122316,-0.44163814,0
10.222213,-3.1060073,-42.105972,-17.150023,0
-0.37473282,-7.519485,27.455582,-56.834637,2
-3.3068352,8.171861,-0.06048268,-27.071106,1
-14.427253,1.1385859,13.674916,-39.197327,2
-5.7070374,-5.144943,-1.8399246,5.5352783,3
-182.26135,271.65833,-193.61717,-242.99283,1
-10.236504,-3.575982,7.0625143,-12.678706,2
2.0280943,-4.5501785,-3.2636168,-10.8657055,0
-2.5209272,-1.2426057,3.1894958,-7.443848,2
-13.0357275,7.89747,-13.7058935,-0.06630452,1
4.4575334,-2.0251567,-3.3434684,-10.329466,0
-2.6202123,-2.1613355,-5.660974,-0.5786066,3
1.6772213,-3.3708372,-2.819154,-5.9872203,0
2.5696135,-4.240835,-9.05184,-4.8999796,0
-7.1071324,-1.18171,10.29402,-10.810264,2
-44.2493,32.05865,-36.08382,-28.057137,1
-2.6521401,6.5798626,-7.3768954,-8.018376,1
-1.6398635,-1.268669,-2.0820909,-4.0875673,1
-28.606524,-3.0866685,24.075422,-51.070473,2
2.2640982,-4.5377345,-7.1572013,-2.0248654,0
-3.2596488,-4.286279,-9.67538,0.30398324,3
-2.4458628,-7.0825577,11.021549,-14.804018,2
-16.947445,13.239772,-16.27403,-2.3593228,1
-1.5194601,-6.416984,10.8373785,-17.234312,2
-4.967996,-3.6738877,-10.881346,4.8486514,3
-16.176289,-12.370186,17.85242,-16.379858,2
-4.6516643,2.9973366,13.845798,-27.49003,2
-0.48679957,-1.9300656,-4.800052,2.3662958,3
-4.0320797,-4.8699684,-2.7216027,4.787603,3
-2.0743032,-3.0109081,-7.7288423,-2.9700773,0
-16.75706,14.356465,-30.17722,6.0299745,1
-68.48859,-46.020107,-14.416007,36.135704,3
-15.789933,-6.8521795,7.7240353,-16.828224,2
-16.156649,-11.825344,-7.5847387,12.436171,3
2.4086049,-6.116609,-8.221299,-2.3188655,0
5.2161865,-6.9519544,-2.9731052,-7.482976,0
11.3030615,-10.288298,-1.5599388,-16.481659,0
-6.637959,-4.978386,7.1245813,0.3137234,2
16.746254,-0.19624597,-13.332376,-30.758749,0
-8.796768,-3.8257036,3.8400273,-11.845326,2
-11.590108,-3.242511,9.218261,-14.375594,2
3.228307,-1.0399506,-1.0743043,-14.28047,0
-6.293603,-3.9292846,-4.727067,5.234952,3
-1.5197213,4.469707,-4.8329463,-12.943715,1
-7.1315584,-0.79753095,5.777392,-16.122427,2
5.2170577,-3.485536,2.2579541,-11.615838,0
-3.5386055,-6.299642,6.144012,-5.122569,2
-2.8169181,0.17879601,-1.5455204,-5.3765306,1
-8.252189,-1.207648,-1.2988235,0.061729446,3
-12.239955,6.7703357,-11.08065,1.7828085,1
-12.518822,0.23537856,-6.1854253,6.8088694,3
-10.135575,4.078199,15.760832,-24.614485,2
-0.87160635,5.567957,-4.8350415,-11.845872,1
-12.755442,8.676094,-14.637785,-1.0655663,1
1.9494709,-1.302954,-5.1322594,-5.233611,0
